"","MisspecVec","HomoskedVec","SizeVec","LeverageVec","KVec","TypeSetting","JobName","Output"
"333",0,0,2450,0.1,1,"Linear","FTP_Linear_D0_G0_N2450_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N2450_R0.1_K1.csv"
"334",1,0,2450,0.1,1,"Linear","FTP_Linear_D1_G0_N2450_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N2450_R0.1_K1.csv"
"335",0,0.5,2450,0.1,1,"Linear","FTP_Linear_D0_G0.5_N2450_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N2450_R0.1_K1.csv"
"336",1,0.5,2450,0.1,1,"Linear","FTP_Linear_D1_G0.5_N2450_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N2450_R0.1_K1.csv"
"337",0,0,2600,0.1,1,"Linear","FTP_Linear_D0_G0_N2600_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N2600_R0.1_K1.csv"
"338",1,0,2600,0.1,1,"Linear","FTP_Linear_D1_G0_N2600_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N2600_R0.1_K1.csv"
"339",0,0.5,2600,0.1,1,"Linear","FTP_Linear_D0_G0.5_N2600_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N2600_R0.1_K1.csv"
"340",1,0.5,2600,0.1,1,"Linear","FTP_Linear_D1_G0.5_N2600_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N2600_R0.1_K1.csv"
"341",0,0,2750,0.1,1,"Linear","FTP_Linear_D0_G0_N2750_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N2750_R0.1_K1.csv"
"342",1,0,2750,0.1,1,"Linear","FTP_Linear_D1_G0_N2750_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N2750_R0.1_K1.csv"
"343",0,0.5,2750,0.1,1,"Linear","FTP_Linear_D0_G0.5_N2750_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N2750_R0.1_K1.csv"
"344",1,0.5,2750,0.1,1,"Linear","FTP_Linear_D1_G0.5_N2750_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N2750_R0.1_K1.csv"
"345",0,0,2900,0.1,1,"Linear","FTP_Linear_D0_G0_N2900_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N2900_R0.1_K1.csv"
"346",1,0,2900,0.1,1,"Linear","FTP_Linear_D1_G0_N2900_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N2900_R0.1_K1.csv"
"347",0,0.5,2900,0.1,1,"Linear","FTP_Linear_D0_G0.5_N2900_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N2900_R0.1_K1.csv"
"348",1,0.5,2900,0.1,1,"Linear","FTP_Linear_D1_G0.5_N2900_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N2900_R0.1_K1.csv"
"349",0,0,3050,0.1,1,"Linear","FTP_Linear_D0_G0_N3050_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N3050_R0.1_K1.csv"
"350",1,0,3050,0.1,1,"Linear","FTP_Linear_D1_G0_N3050_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N3050_R0.1_K1.csv"
"351",0,0.5,3050,0.1,1,"Linear","FTP_Linear_D0_G0.5_N3050_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N3050_R0.1_K1.csv"
"352",1,0.5,3050,0.1,1,"Linear","FTP_Linear_D1_G0.5_N3050_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N3050_R0.1_K1.csv"
"353",0,0,3200,0.1,1,"Linear","FTP_Linear_D0_G0_N3200_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N3200_R0.1_K1.csv"
"354",1,0,3200,0.1,1,"Linear","FTP_Linear_D1_G0_N3200_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N3200_R0.1_K1.csv"
"355",0,0.5,3200,0.1,1,"Linear","FTP_Linear_D0_G0.5_N3200_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N3200_R0.1_K1.csv"
"356",1,0.5,3200,0.1,1,"Linear","FTP_Linear_D1_G0.5_N3200_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N3200_R0.1_K1.csv"
"357",0,0,3350,0.1,1,"Linear","FTP_Linear_D0_G0_N3350_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N3350_R0.1_K1.csv"
"358",1,0,3350,0.1,1,"Linear","FTP_Linear_D1_G0_N3350_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N3350_R0.1_K1.csv"
"359",0,0.5,3350,0.1,1,"Linear","FTP_Linear_D0_G0.5_N3350_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N3350_R0.1_K1.csv"
"360",1,0.5,3350,0.1,1,"Linear","FTP_Linear_D1_G0.5_N3350_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N3350_R0.1_K1.csv"
"361",0,0,3500,0.1,1,"Linear","FTP_Linear_D0_G0_N3500_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N3500_R0.1_K1.csv"
"362",1,0,3500,0.1,1,"Linear","FTP_Linear_D1_G0_N3500_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N3500_R0.1_K1.csv"
"363",0,0.5,3500,0.1,1,"Linear","FTP_Linear_D0_G0.5_N3500_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N3500_R0.1_K1.csv"
"364",1,0.5,3500,0.1,1,"Linear","FTP_Linear_D1_G0.5_N3500_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N3500_R0.1_K1.csv"
"365",0,0,3650,0.1,1,"Linear","FTP_Linear_D0_G0_N3650_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N3650_R0.1_K1.csv"
"366",1,0,3650,0.1,1,"Linear","FTP_Linear_D1_G0_N3650_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N3650_R0.1_K1.csv"
"367",0,0.5,3650,0.1,1,"Linear","FTP_Linear_D0_G0.5_N3650_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N3650_R0.1_K1.csv"
"368",1,0.5,3650,0.1,1,"Linear","FTP_Linear_D1_G0.5_N3650_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N3650_R0.1_K1.csv"
"369",0,0,3800,0.1,1,"Linear","FTP_Linear_D0_G0_N3800_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N3800_R0.1_K1.csv"
"370",1,0,3800,0.1,1,"Linear","FTP_Linear_D1_G0_N3800_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N3800_R0.1_K1.csv"
"371",0,0.5,3800,0.1,1,"Linear","FTP_Linear_D0_G0.5_N3800_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N3800_R0.1_K1.csv"
"372",1,0.5,3800,0.1,1,"Linear","FTP_Linear_D1_G0.5_N3800_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N3800_R0.1_K1.csv"
"373",0,0,3950,0.1,1,"Linear","FTP_Linear_D0_G0_N3950_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N3950_R0.1_K1.csv"
"374",1,0,3950,0.1,1,"Linear","FTP_Linear_D1_G0_N3950_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N3950_R0.1_K1.csv"
"375",0,0.5,3950,0.1,1,"Linear","FTP_Linear_D0_G0.5_N3950_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N3950_R0.1_K1.csv"
"376",1,0.5,3950,0.1,1,"Linear","FTP_Linear_D1_G0.5_N3950_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N3950_R0.1_K1.csv"
"377",0,0,4100,0.1,1,"Linear","FTP_Linear_D0_G0_N4100_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N4100_R0.1_K1.csv"
"378",1,0,4100,0.1,1,"Linear","FTP_Linear_D1_G0_N4100_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N4100_R0.1_K1.csv"
"379",0,0.5,4100,0.1,1,"Linear","FTP_Linear_D0_G0.5_N4100_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N4100_R0.1_K1.csv"
"380",1,0.5,4100,0.1,1,"Linear","FTP_Linear_D1_G0.5_N4100_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N4100_R0.1_K1.csv"
"381",0,0,4250,0.1,1,"Linear","FTP_Linear_D0_G0_N4250_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N4250_R0.1_K1.csv"
"382",1,0,4250,0.1,1,"Linear","FTP_Linear_D1_G0_N4250_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N4250_R0.1_K1.csv"
"383",0,0.5,4250,0.1,1,"Linear","FTP_Linear_D0_G0.5_N4250_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N4250_R0.1_K1.csv"
"384",1,0.5,4250,0.1,1,"Linear","FTP_Linear_D1_G0.5_N4250_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N4250_R0.1_K1.csv"
"385",0,0,4400,0.1,1,"Linear","FTP_Linear_D0_G0_N4400_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N4400_R0.1_K1.csv"
"386",1,0,4400,0.1,1,"Linear","FTP_Linear_D1_G0_N4400_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N4400_R0.1_K1.csv"
"387",0,0.5,4400,0.1,1,"Linear","FTP_Linear_D0_G0.5_N4400_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N4400_R0.1_K1.csv"
"388",1,0.5,4400,0.1,1,"Linear","FTP_Linear_D1_G0.5_N4400_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N4400_R0.1_K1.csv"
"389",0,0,4550,0.1,1,"Linear","FTP_Linear_D0_G0_N4550_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N4550_R0.1_K1.csv"
"390",1,0,4550,0.1,1,"Linear","FTP_Linear_D1_G0_N4550_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N4550_R0.1_K1.csv"
"391",0,0.5,4550,0.1,1,"Linear","FTP_Linear_D0_G0.5_N4550_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N4550_R0.1_K1.csv"
"392",1,0.5,4550,0.1,1,"Linear","FTP_Linear_D1_G0.5_N4550_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N4550_R0.1_K1.csv"
"393",0,0,4700,0.1,1,"Linear","FTP_Linear_D0_G0_N4700_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N4700_R0.1_K1.csv"
"394",1,0,4700,0.1,1,"Linear","FTP_Linear_D1_G0_N4700_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N4700_R0.1_K1.csv"
"395",0,0.5,4700,0.1,1,"Linear","FTP_Linear_D0_G0.5_N4700_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N4700_R0.1_K1.csv"
"396",1,0.5,4700,0.1,1,"Linear","FTP_Linear_D1_G0.5_N4700_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N4700_R0.1_K1.csv"
"397",0,0,4850,0.1,1,"Linear","FTP_Linear_D0_G0_N4850_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N4850_R0.1_K1.csv"
"398",1,0,4850,0.1,1,"Linear","FTP_Linear_D1_G0_N4850_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N4850_R0.1_K1.csv"
"399",0,0.5,4850,0.1,1,"Linear","FTP_Linear_D0_G0.5_N4850_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N4850_R0.1_K1.csv"
"400",1,0.5,4850,0.1,1,"Linear","FTP_Linear_D1_G0.5_N4850_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N4850_R0.1_K1.csv"
"401",0,0,5000,0.1,1,"Linear","FTP_Linear_D0_G0_N5000_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N5000_R0.1_K1.csv"
"402",1,0,5000,0.1,1,"Linear","FTP_Linear_D1_G0_N5000_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N5000_R0.1_K1.csv"
"403",0,0.5,5000,0.1,1,"Linear","FTP_Linear_D0_G0.5_N5000_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N5000_R0.1_K1.csv"
"404",1,0.5,5000,0.1,1,"Linear","FTP_Linear_D1_G0.5_N5000_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N5000_R0.1_K1.csv"
"405",0,0,5150,0.1,1,"Linear","FTP_Linear_D0_G0_N5150_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N5150_R0.1_K1.csv"
"406",1,0,5150,0.1,1,"Linear","FTP_Linear_D1_G0_N5150_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N5150_R0.1_K1.csv"
"407",0,0.5,5150,0.1,1,"Linear","FTP_Linear_D0_G0.5_N5150_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N5150_R0.1_K1.csv"
"408",1,0.5,5150,0.1,1,"Linear","FTP_Linear_D1_G0.5_N5150_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N5150_R0.1_K1.csv"
"409",0,0,5300,0.1,1,"Linear","FTP_Linear_D0_G0_N5300_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N5300_R0.1_K1.csv"
"410",1,0,5300,0.1,1,"Linear","FTP_Linear_D1_G0_N5300_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N5300_R0.1_K1.csv"
"411",0,0.5,5300,0.1,1,"Linear","FTP_Linear_D0_G0.5_N5300_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N5300_R0.1_K1.csv"
"412",1,0.5,5300,0.1,1,"Linear","FTP_Linear_D1_G0.5_N5300_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N5300_R0.1_K1.csv"
"413",0,0,5450,0.1,1,"Linear","FTP_Linear_D0_G0_N5450_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N5450_R0.1_K1.csv"
"414",1,0,5450,0.1,1,"Linear","FTP_Linear_D1_G0_N5450_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N5450_R0.1_K1.csv"
"415",0,0.5,5450,0.1,1,"Linear","FTP_Linear_D0_G0.5_N5450_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N5450_R0.1_K1.csv"
"416",1,0.5,5450,0.1,1,"Linear","FTP_Linear_D1_G0.5_N5450_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N5450_R0.1_K1.csv"
"417",0,0,5600,0.1,1,"Linear","FTP_Linear_D0_G0_N5600_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N5600_R0.1_K1.csv"
"418",1,0,5600,0.1,1,"Linear","FTP_Linear_D1_G0_N5600_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N5600_R0.1_K1.csv"
"419",0,0.5,5600,0.1,1,"Linear","FTP_Linear_D0_G0.5_N5600_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N5600_R0.1_K1.csv"
"420",1,0.5,5600,0.1,1,"Linear","FTP_Linear_D1_G0.5_N5600_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N5600_R0.1_K1.csv"
"421",0,0,5750,0.1,1,"Linear","FTP_Linear_D0_G0_N5750_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N5750_R0.1_K1.csv"
"422",1,0,5750,0.1,1,"Linear","FTP_Linear_D1_G0_N5750_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N5750_R0.1_K1.csv"
"423",0,0.5,5750,0.1,1,"Linear","FTP_Linear_D0_G0.5_N5750_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N5750_R0.1_K1.csv"
"424",1,0.5,5750,0.1,1,"Linear","FTP_Linear_D1_G0.5_N5750_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N5750_R0.1_K1.csv"
"425",0,0,5900,0.1,1,"Linear","FTP_Linear_D0_G0_N5900_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N5900_R0.1_K1.csv"
"426",1,0,5900,0.1,1,"Linear","FTP_Linear_D1_G0_N5900_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N5900_R0.1_K1.csv"
"427",0,0.5,5900,0.1,1,"Linear","FTP_Linear_D0_G0.5_N5900_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N5900_R0.1_K1.csv"
"428",1,0.5,5900,0.1,1,"Linear","FTP_Linear_D1_G0.5_N5900_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N5900_R0.1_K1.csv"
"429",0,0,6050,0.1,1,"Linear","FTP_Linear_D0_G0_N6050_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N6050_R0.1_K1.csv"
"430",1,0,6050,0.1,1,"Linear","FTP_Linear_D1_G0_N6050_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N6050_R0.1_K1.csv"
"431",0,0.5,6050,0.1,1,"Linear","FTP_Linear_D0_G0.5_N6050_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N6050_R0.1_K1.csv"
"432",1,0.5,6050,0.1,1,"Linear","FTP_Linear_D1_G0.5_N6050_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N6050_R0.1_K1.csv"
"433",0,0,6200,0.1,1,"Linear","FTP_Linear_D0_G0_N6200_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N6200_R0.1_K1.csv"
"434",1,0,6200,0.1,1,"Linear","FTP_Linear_D1_G0_N6200_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N6200_R0.1_K1.csv"
"435",0,0.5,6200,0.1,1,"Linear","FTP_Linear_D0_G0.5_N6200_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N6200_R0.1_K1.csv"
"436",1,0.5,6200,0.1,1,"Linear","FTP_Linear_D1_G0.5_N6200_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N6200_R0.1_K1.csv"
"437",0,0,6350,0.1,1,"Linear","FTP_Linear_D0_G0_N6350_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N6350_R0.1_K1.csv"
"438",1,0,6350,0.1,1,"Linear","FTP_Linear_D1_G0_N6350_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N6350_R0.1_K1.csv"
"439",0,0.5,6350,0.1,1,"Linear","FTP_Linear_D0_G0.5_N6350_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N6350_R0.1_K1.csv"
"440",1,0.5,6350,0.1,1,"Linear","FTP_Linear_D1_G0.5_N6350_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N6350_R0.1_K1.csv"
"441",0,0,6500,0.1,1,"Linear","FTP_Linear_D0_G0_N6500_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N6500_R0.1_K1.csv"
"442",1,0,6500,0.1,1,"Linear","FTP_Linear_D1_G0_N6500_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N6500_R0.1_K1.csv"
"443",0,0.5,6500,0.1,1,"Linear","FTP_Linear_D0_G0.5_N6500_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N6500_R0.1_K1.csv"
"444",1,0.5,6500,0.1,1,"Linear","FTP_Linear_D1_G0.5_N6500_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N6500_R0.1_K1.csv"
"445",0,0,6650,0.1,1,"Linear","FTP_Linear_D0_G0_N6650_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N6650_R0.1_K1.csv"
"446",1,0,6650,0.1,1,"Linear","FTP_Linear_D1_G0_N6650_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N6650_R0.1_K1.csv"
"447",0,0.5,6650,0.1,1,"Linear","FTP_Linear_D0_G0.5_N6650_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N6650_R0.1_K1.csv"
"448",1,0.5,6650,0.1,1,"Linear","FTP_Linear_D1_G0.5_N6650_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N6650_R0.1_K1.csv"
"449",0,0,6800,0.1,1,"Linear","FTP_Linear_D0_G0_N6800_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N6800_R0.1_K1.csv"
"450",1,0,6800,0.1,1,"Linear","FTP_Linear_D1_G0_N6800_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N6800_R0.1_K1.csv"
"451",0,0.5,6800,0.1,1,"Linear","FTP_Linear_D0_G0.5_N6800_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N6800_R0.1_K1.csv"
"452",1,0.5,6800,0.1,1,"Linear","FTP_Linear_D1_G0.5_N6800_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N6800_R0.1_K1.csv"
"453",0,0,6950,0.1,1,"Linear","FTP_Linear_D0_G0_N6950_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N6950_R0.1_K1.csv"
"454",1,0,6950,0.1,1,"Linear","FTP_Linear_D1_G0_N6950_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N6950_R0.1_K1.csv"
"455",0,0.5,6950,0.1,1,"Linear","FTP_Linear_D0_G0.5_N6950_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N6950_R0.1_K1.csv"
"456",1,0.5,6950,0.1,1,"Linear","FTP_Linear_D1_G0.5_N6950_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N6950_R0.1_K1.csv"
"457",0,0,7100,0.1,1,"Linear","FTP_Linear_D0_G0_N7100_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N7100_R0.1_K1.csv"
"458",1,0,7100,0.1,1,"Linear","FTP_Linear_D1_G0_N7100_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N7100_R0.1_K1.csv"
"459",0,0.5,7100,0.1,1,"Linear","FTP_Linear_D0_G0.5_N7100_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N7100_R0.1_K1.csv"
"460",1,0.5,7100,0.1,1,"Linear","FTP_Linear_D1_G0.5_N7100_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N7100_R0.1_K1.csv"
"461",0,0,7250,0.1,1,"Linear","FTP_Linear_D0_G0_N7250_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N7250_R0.1_K1.csv"
"462",1,0,7250,0.1,1,"Linear","FTP_Linear_D1_G0_N7250_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N7250_R0.1_K1.csv"
"463",0,0.5,7250,0.1,1,"Linear","FTP_Linear_D0_G0.5_N7250_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N7250_R0.1_K1.csv"
"464",1,0.5,7250,0.1,1,"Linear","FTP_Linear_D1_G0.5_N7250_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N7250_R0.1_K1.csv"
"465",0,0,7400,0.1,1,"Linear","FTP_Linear_D0_G0_N7400_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N7400_R0.1_K1.csv"
"466",1,0,7400,0.1,1,"Linear","FTP_Linear_D1_G0_N7400_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N7400_R0.1_K1.csv"
"467",0,0.5,7400,0.1,1,"Linear","FTP_Linear_D0_G0.5_N7400_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N7400_R0.1_K1.csv"
"468",1,0.5,7400,0.1,1,"Linear","FTP_Linear_D1_G0.5_N7400_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N7400_R0.1_K1.csv"
"469",0,0,7550,0.1,1,"Linear","FTP_Linear_D0_G0_N7550_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N7550_R0.1_K1.csv"
"470",1,0,7550,0.1,1,"Linear","FTP_Linear_D1_G0_N7550_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N7550_R0.1_K1.csv"
"471",0,0.5,7550,0.1,1,"Linear","FTP_Linear_D0_G0.5_N7550_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N7550_R0.1_K1.csv"
"472",1,0.5,7550,0.1,1,"Linear","FTP_Linear_D1_G0.5_N7550_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N7550_R0.1_K1.csv"
"473",0,0,7700,0.1,1,"Linear","FTP_Linear_D0_G0_N7700_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N7700_R0.1_K1.csv"
"474",1,0,7700,0.1,1,"Linear","FTP_Linear_D1_G0_N7700_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N7700_R0.1_K1.csv"
"475",0,0.5,7700,0.1,1,"Linear","FTP_Linear_D0_G0.5_N7700_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N7700_R0.1_K1.csv"
"476",1,0.5,7700,0.1,1,"Linear","FTP_Linear_D1_G0.5_N7700_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N7700_R0.1_K1.csv"
"477",0,0,7850,0.1,1,"Linear","FTP_Linear_D0_G0_N7850_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N7850_R0.1_K1.csv"
"478",1,0,7850,0.1,1,"Linear","FTP_Linear_D1_G0_N7850_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N7850_R0.1_K1.csv"
"479",0,0.5,7850,0.1,1,"Linear","FTP_Linear_D0_G0.5_N7850_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N7850_R0.1_K1.csv"
"480",1,0.5,7850,0.1,1,"Linear","FTP_Linear_D1_G0.5_N7850_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N7850_R0.1_K1.csv"
"481",0,0,8000,0.1,1,"Linear","FTP_Linear_D0_G0_N8000_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N8000_R0.1_K1.csv"
"482",1,0,8000,0.1,1,"Linear","FTP_Linear_D1_G0_N8000_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N8000_R0.1_K1.csv"
"483",0,0.5,8000,0.1,1,"Linear","FTP_Linear_D0_G0.5_N8000_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N8000_R0.1_K1.csv"
"484",1,0.5,8000,0.1,1,"Linear","FTP_Linear_D1_G0.5_N8000_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N8000_R0.1_K1.csv"
"485",0,0,8150,0.1,1,"Linear","FTP_Linear_D0_G0_N8150_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0_N8150_R0.1_K1.csv"
"486",1,0,8150,0.1,1,"Linear","FTP_Linear_D1_G0_N8150_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0_N8150_R0.1_K1.csv"
"487",0,0.5,8150,0.1,1,"Linear","FTP_Linear_D0_G0.5_N8150_R0.1_K1","data/Linear/EstimatedThetaPop/D0_G0.5_N8150_R0.1_K1.csv"
"488",1,0.5,8150,0.1,1,"Linear","FTP_Linear_D1_G0.5_N8150_R0.1_K1","data/Linear/EstimatedThetaPop/D1_G0.5_N8150_R0.1_K1.csv"
