"","MisspecVec","HomoskedVec","SizeVec","LeverageVec","KVec","TypeSetting","JobName","Output"
"1114",1,0,1550,0,5,"Linear","Sim_Linear_D1_G0_N1550_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N1550_R0_K5.rds"
"1115",0,0.5,1550,0,5,"Linear","Sim_Linear_D0_G0.5_N1550_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1550_R0_K5.rds"
"1116",1,0.5,1550,0,5,"Linear","Sim_Linear_D1_G0.5_N1550_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1550_R0_K5.rds"
"1117",0,0,1700,0,5,"Linear","Sim_Linear_D0_G0_N1700_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N1700_R0_K5.rds"
"1118",1,0,1700,0,5,"Linear","Sim_Linear_D1_G0_N1700_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N1700_R0_K5.rds"
"1119",0,0.5,1700,0,5,"Linear","Sim_Linear_D0_G0.5_N1700_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1700_R0_K5.rds"
"1120",1,0.5,1700,0,5,"Linear","Sim_Linear_D1_G0.5_N1700_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1700_R0_K5.rds"
"1121",0,0,1850,0,5,"Linear","Sim_Linear_D0_G0_N1850_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N1850_R0_K5.rds"
"1122",1,0,1850,0,5,"Linear","Sim_Linear_D1_G0_N1850_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N1850_R0_K5.rds"
"1123",0,0.5,1850,0,5,"Linear","Sim_Linear_D0_G0.5_N1850_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N1850_R0_K5.rds"
"1124",1,0.5,1850,0,5,"Linear","Sim_Linear_D1_G0.5_N1850_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N1850_R0_K5.rds"
"1125",0,0,2000,0,5,"Linear","Sim_Linear_D0_G0_N2000_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N2000_R0_K5.rds"
"1126",1,0,2000,0,5,"Linear","Sim_Linear_D1_G0_N2000_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N2000_R0_K5.rds"
"1127",0,0.5,2000,0,5,"Linear","Sim_Linear_D0_G0.5_N2000_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2000_R0_K5.rds"
"1128",1,0.5,2000,0,5,"Linear","Sim_Linear_D1_G0.5_N2000_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2000_R0_K5.rds"
"1129",0,0,2150,0,5,"Linear","Sim_Linear_D0_G0_N2150_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N2150_R0_K5.rds"
"1130",1,0,2150,0,5,"Linear","Sim_Linear_D1_G0_N2150_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N2150_R0_K5.rds"
"1131",0,0.5,2150,0,5,"Linear","Sim_Linear_D0_G0.5_N2150_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2150_R0_K5.rds"
"1132",1,0.5,2150,0,5,"Linear","Sim_Linear_D1_G0.5_N2150_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2150_R0_K5.rds"
"1133",0,0,2300,0,5,"Linear","Sim_Linear_D0_G0_N2300_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N2300_R0_K5.rds"
"1134",1,0,2300,0,5,"Linear","Sim_Linear_D1_G0_N2300_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N2300_R0_K5.rds"
"1135",0,0.5,2300,0,5,"Linear","Sim_Linear_D0_G0.5_N2300_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2300_R0_K5.rds"
"1136",1,0.5,2300,0,5,"Linear","Sim_Linear_D1_G0.5_N2300_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2300_R0_K5.rds"
"1137",0,0,2450,0,5,"Linear","Sim_Linear_D0_G0_N2450_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N2450_R0_K5.rds"
"1138",1,0,2450,0,5,"Linear","Sim_Linear_D1_G0_N2450_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N2450_R0_K5.rds"
"1139",0,0.5,2450,0,5,"Linear","Sim_Linear_D0_G0.5_N2450_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2450_R0_K5.rds"
"1140",1,0.5,2450,0,5,"Linear","Sim_Linear_D1_G0.5_N2450_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2450_R0_K5.rds"
"1141",0,0,2600,0,5,"Linear","Sim_Linear_D0_G0_N2600_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N2600_R0_K5.rds"
"1142",1,0,2600,0,5,"Linear","Sim_Linear_D1_G0_N2600_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N2600_R0_K5.rds"
"1143",0,0.5,2600,0,5,"Linear","Sim_Linear_D0_G0.5_N2600_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2600_R0_K5.rds"
"1144",1,0.5,2600,0,5,"Linear","Sim_Linear_D1_G0.5_N2600_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2600_R0_K5.rds"
"1145",0,0,2750,0,5,"Linear","Sim_Linear_D0_G0_N2750_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N2750_R0_K5.rds"
"1146",1,0,2750,0,5,"Linear","Sim_Linear_D1_G0_N2750_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N2750_R0_K5.rds"
"1147",0,0.5,2750,0,5,"Linear","Sim_Linear_D0_G0.5_N2750_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2750_R0_K5.rds"
"1148",1,0.5,2750,0,5,"Linear","Sim_Linear_D1_G0.5_N2750_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2750_R0_K5.rds"
"1149",0,0,2900,0,5,"Linear","Sim_Linear_D0_G0_N2900_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N2900_R0_K5.rds"
"1150",1,0,2900,0,5,"Linear","Sim_Linear_D1_G0_N2900_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N2900_R0_K5.rds"
"1151",0,0.5,2900,0,5,"Linear","Sim_Linear_D0_G0.5_N2900_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N2900_R0_K5.rds"
"1152",1,0.5,2900,0,5,"Linear","Sim_Linear_D1_G0.5_N2900_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N2900_R0_K5.rds"
"1153",0,0,3050,0,5,"Linear","Sim_Linear_D0_G0_N3050_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N3050_R0_K5.rds"
"1154",1,0,3050,0,5,"Linear","Sim_Linear_D1_G0_N3050_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N3050_R0_K5.rds"
"1155",0,0.5,3050,0,5,"Linear","Sim_Linear_D0_G0.5_N3050_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3050_R0_K5.rds"
"1156",1,0.5,3050,0,5,"Linear","Sim_Linear_D1_G0.5_N3050_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3050_R0_K5.rds"
"1157",0,0,3200,0,5,"Linear","Sim_Linear_D0_G0_N3200_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N3200_R0_K5.rds"
"1158",1,0,3200,0,5,"Linear","Sim_Linear_D1_G0_N3200_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N3200_R0_K5.rds"
"1159",0,0.5,3200,0,5,"Linear","Sim_Linear_D0_G0.5_N3200_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3200_R0_K5.rds"
"1160",1,0.5,3200,0,5,"Linear","Sim_Linear_D1_G0.5_N3200_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3200_R0_K5.rds"
"1161",0,0,3350,0,5,"Linear","Sim_Linear_D0_G0_N3350_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N3350_R0_K5.rds"
"1162",1,0,3350,0,5,"Linear","Sim_Linear_D1_G0_N3350_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N3350_R0_K5.rds"
"1163",0,0.5,3350,0,5,"Linear","Sim_Linear_D0_G0.5_N3350_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3350_R0_K5.rds"
"1164",1,0.5,3350,0,5,"Linear","Sim_Linear_D1_G0.5_N3350_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3350_R0_K5.rds"
"1165",0,0,3500,0,5,"Linear","Sim_Linear_D0_G0_N3500_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N3500_R0_K5.rds"
"1166",1,0,3500,0,5,"Linear","Sim_Linear_D1_G0_N3500_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N3500_R0_K5.rds"
"1167",0,0.5,3500,0,5,"Linear","Sim_Linear_D0_G0.5_N3500_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3500_R0_K5.rds"
"1168",1,0.5,3500,0,5,"Linear","Sim_Linear_D1_G0.5_N3500_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3500_R0_K5.rds"
"1169",0,0,3650,0,5,"Linear","Sim_Linear_D0_G0_N3650_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N3650_R0_K5.rds"
"1170",1,0,3650,0,5,"Linear","Sim_Linear_D1_G0_N3650_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N3650_R0_K5.rds"
"1171",0,0.5,3650,0,5,"Linear","Sim_Linear_D0_G0.5_N3650_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3650_R0_K5.rds"
"1172",1,0.5,3650,0,5,"Linear","Sim_Linear_D1_G0.5_N3650_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3650_R0_K5.rds"
"1173",0,0,3800,0,5,"Linear","Sim_Linear_D0_G0_N3800_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N3800_R0_K5.rds"
"1174",1,0,3800,0,5,"Linear","Sim_Linear_D1_G0_N3800_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N3800_R0_K5.rds"
"1175",0,0.5,3800,0,5,"Linear","Sim_Linear_D0_G0.5_N3800_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3800_R0_K5.rds"
"1176",1,0.5,3800,0,5,"Linear","Sim_Linear_D1_G0.5_N3800_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3800_R0_K5.rds"
"1177",0,0,3950,0,5,"Linear","Sim_Linear_D0_G0_N3950_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N3950_R0_K5.rds"
"1178",1,0,3950,0,5,"Linear","Sim_Linear_D1_G0_N3950_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N3950_R0_K5.rds"
"1179",0,0.5,3950,0,5,"Linear","Sim_Linear_D0_G0.5_N3950_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N3950_R0_K5.rds"
"1180",1,0.5,3950,0,5,"Linear","Sim_Linear_D1_G0.5_N3950_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N3950_R0_K5.rds"
"1181",0,0,4100,0,5,"Linear","Sim_Linear_D0_G0_N4100_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N4100_R0_K5.rds"
"1182",1,0,4100,0,5,"Linear","Sim_Linear_D1_G0_N4100_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N4100_R0_K5.rds"
"1183",0,0.5,4100,0,5,"Linear","Sim_Linear_D0_G0.5_N4100_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N4100_R0_K5.rds"
"1184",1,0.5,4100,0,5,"Linear","Sim_Linear_D1_G0.5_N4100_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N4100_R0_K5.rds"
"1185",0,0,4250,0,5,"Linear","Sim_Linear_D0_G0_N4250_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N4250_R0_K5.rds"
"1186",1,0,4250,0,5,"Linear","Sim_Linear_D1_G0_N4250_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N4250_R0_K5.rds"
"1187",0,0.5,4250,0,5,"Linear","Sim_Linear_D0_G0.5_N4250_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N4250_R0_K5.rds"
"1188",1,0.5,4250,0,5,"Linear","Sim_Linear_D1_G0.5_N4250_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N4250_R0_K5.rds"
"1189",0,0,4400,0,5,"Linear","Sim_Linear_D0_G0_N4400_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N4400_R0_K5.rds"
"1190",1,0,4400,0,5,"Linear","Sim_Linear_D1_G0_N4400_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N4400_R0_K5.rds"
"1191",0,0.5,4400,0,5,"Linear","Sim_Linear_D0_G0.5_N4400_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N4400_R0_K5.rds"
"1192",1,0.5,4400,0,5,"Linear","Sim_Linear_D1_G0.5_N4400_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N4400_R0_K5.rds"
"1193",0,0,4550,0,5,"Linear","Sim_Linear_D0_G0_N4550_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N4550_R0_K5.rds"
"1194",1,0,4550,0,5,"Linear","Sim_Linear_D1_G0_N4550_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N4550_R0_K5.rds"
"1195",0,0.5,4550,0,5,"Linear","Sim_Linear_D0_G0.5_N4550_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N4550_R0_K5.rds"
"1196",1,0.5,4550,0,5,"Linear","Sim_Linear_D1_G0.5_N4550_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N4550_R0_K5.rds"
"1197",0,0,4700,0,5,"Linear","Sim_Linear_D0_G0_N4700_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N4700_R0_K5.rds"
"1198",1,0,4700,0,5,"Linear","Sim_Linear_D1_G0_N4700_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N4700_R0_K5.rds"
"1199",0,0.5,4700,0,5,"Linear","Sim_Linear_D0_G0.5_N4700_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N4700_R0_K5.rds"
"1200",1,0.5,4700,0,5,"Linear","Sim_Linear_D1_G0.5_N4700_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N4700_R0_K5.rds"
"1201",0,0,4850,0,5,"Linear","Sim_Linear_D0_G0_N4850_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N4850_R0_K5.rds"
"1202",1,0,4850,0,5,"Linear","Sim_Linear_D1_G0_N4850_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N4850_R0_K5.rds"
"1203",0,0.5,4850,0,5,"Linear","Sim_Linear_D0_G0.5_N4850_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N4850_R0_K5.rds"
"1204",1,0.5,4850,0,5,"Linear","Sim_Linear_D1_G0.5_N4850_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N4850_R0_K5.rds"
"1205",0,0,5000,0,5,"Linear","Sim_Linear_D0_G0_N5000_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N5000_R0_K5.rds"
"1206",1,0,5000,0,5,"Linear","Sim_Linear_D1_G0_N5000_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N5000_R0_K5.rds"
"1207",0,0.5,5000,0,5,"Linear","Sim_Linear_D0_G0.5_N5000_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N5000_R0_K5.rds"
"1208",1,0.5,5000,0,5,"Linear","Sim_Linear_D1_G0.5_N5000_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N5000_R0_K5.rds"
"1209",0,0,5150,0,5,"Linear","Sim_Linear_D0_G0_N5150_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N5150_R0_K5.rds"
"1210",1,0,5150,0,5,"Linear","Sim_Linear_D1_G0_N5150_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N5150_R0_K5.rds"
"1211",0,0.5,5150,0,5,"Linear","Sim_Linear_D0_G0.5_N5150_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N5150_R0_K5.rds"
"1212",1,0.5,5150,0,5,"Linear","Sim_Linear_D1_G0.5_N5150_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N5150_R0_K5.rds"
"1213",0,0,5300,0,5,"Linear","Sim_Linear_D0_G0_N5300_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N5300_R0_K5.rds"
"1214",1,0,5300,0,5,"Linear","Sim_Linear_D1_G0_N5300_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N5300_R0_K5.rds"
"1215",0,0.5,5300,0,5,"Linear","Sim_Linear_D0_G0.5_N5300_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N5300_R0_K5.rds"
"1216",1,0.5,5300,0,5,"Linear","Sim_Linear_D1_G0.5_N5300_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N5300_R0_K5.rds"
"1217",0,0,5450,0,5,"Linear","Sim_Linear_D0_G0_N5450_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N5450_R0_K5.rds"
"1218",1,0,5450,0,5,"Linear","Sim_Linear_D1_G0_N5450_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N5450_R0_K5.rds"
"1219",0,0.5,5450,0,5,"Linear","Sim_Linear_D0_G0.5_N5450_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N5450_R0_K5.rds"
"1220",1,0.5,5450,0,5,"Linear","Sim_Linear_D1_G0.5_N5450_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N5450_R0_K5.rds"
"1221",0,0,5600,0,5,"Linear","Sim_Linear_D0_G0_N5600_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N5600_R0_K5.rds"
"1222",1,0,5600,0,5,"Linear","Sim_Linear_D1_G0_N5600_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N5600_R0_K5.rds"
"1223",0,0.5,5600,0,5,"Linear","Sim_Linear_D0_G0.5_N5600_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N5600_R0_K5.rds"
"1224",1,0.5,5600,0,5,"Linear","Sim_Linear_D1_G0.5_N5600_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N5600_R0_K5.rds"
"1225",0,0,5750,0,5,"Linear","Sim_Linear_D0_G0_N5750_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N5750_R0_K5.rds"
"1226",1,0,5750,0,5,"Linear","Sim_Linear_D1_G0_N5750_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N5750_R0_K5.rds"
"1227",0,0.5,5750,0,5,"Linear","Sim_Linear_D0_G0.5_N5750_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N5750_R0_K5.rds"
"1228",1,0.5,5750,0,5,"Linear","Sim_Linear_D1_G0.5_N5750_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N5750_R0_K5.rds"
"1229",0,0,5900,0,5,"Linear","Sim_Linear_D0_G0_N5900_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N5900_R0_K5.rds"
"1230",1,0,5900,0,5,"Linear","Sim_Linear_D1_G0_N5900_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N5900_R0_K5.rds"
"1231",0,0.5,5900,0,5,"Linear","Sim_Linear_D0_G0.5_N5900_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N5900_R0_K5.rds"
"1232",1,0.5,5900,0,5,"Linear","Sim_Linear_D1_G0.5_N5900_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N5900_R0_K5.rds"
"1233",0,0,6050,0,5,"Linear","Sim_Linear_D0_G0_N6050_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N6050_R0_K5.rds"
"1234",1,0,6050,0,5,"Linear","Sim_Linear_D1_G0_N6050_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N6050_R0_K5.rds"
"1235",0,0.5,6050,0,5,"Linear","Sim_Linear_D0_G0.5_N6050_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N6050_R0_K5.rds"
"1236",1,0.5,6050,0,5,"Linear","Sim_Linear_D1_G0.5_N6050_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N6050_R0_K5.rds"
"1237",0,0,6200,0,5,"Linear","Sim_Linear_D0_G0_N6200_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N6200_R0_K5.rds"
"1238",1,0,6200,0,5,"Linear","Sim_Linear_D1_G0_N6200_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N6200_R0_K5.rds"
"1239",0,0.5,6200,0,5,"Linear","Sim_Linear_D0_G0.5_N6200_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N6200_R0_K5.rds"
"1240",1,0.5,6200,0,5,"Linear","Sim_Linear_D1_G0.5_N6200_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N6200_R0_K5.rds"
"1241",0,0,6350,0,5,"Linear","Sim_Linear_D0_G0_N6350_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N6350_R0_K5.rds"
"1242",1,0,6350,0,5,"Linear","Sim_Linear_D1_G0_N6350_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N6350_R0_K5.rds"
"1243",0,0.5,6350,0,5,"Linear","Sim_Linear_D0_G0.5_N6350_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N6350_R0_K5.rds"
"1244",1,0.5,6350,0,5,"Linear","Sim_Linear_D1_G0.5_N6350_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N6350_R0_K5.rds"
"1245",0,0,6500,0,5,"Linear","Sim_Linear_D0_G0_N6500_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N6500_R0_K5.rds"
"1246",1,0,6500,0,5,"Linear","Sim_Linear_D1_G0_N6500_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N6500_R0_K5.rds"
"1247",0,0.5,6500,0,5,"Linear","Sim_Linear_D0_G0.5_N6500_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N6500_R0_K5.rds"
"1248",1,0.5,6500,0,5,"Linear","Sim_Linear_D1_G0.5_N6500_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N6500_R0_K5.rds"
"1249",0,0,6650,0,5,"Linear","Sim_Linear_D0_G0_N6650_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N6650_R0_K5.rds"
"1250",1,0,6650,0,5,"Linear","Sim_Linear_D1_G0_N6650_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N6650_R0_K5.rds"
"1251",0,0.5,6650,0,5,"Linear","Sim_Linear_D0_G0.5_N6650_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N6650_R0_K5.rds"
"1252",1,0.5,6650,0,5,"Linear","Sim_Linear_D1_G0.5_N6650_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N6650_R0_K5.rds"
"1253",0,0,6800,0,5,"Linear","Sim_Linear_D0_G0_N6800_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N6800_R0_K5.rds"
"1254",1,0,6800,0,5,"Linear","Sim_Linear_D1_G0_N6800_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N6800_R0_K5.rds"
"1255",0,0.5,6800,0,5,"Linear","Sim_Linear_D0_G0.5_N6800_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N6800_R0_K5.rds"
"1256",1,0.5,6800,0,5,"Linear","Sim_Linear_D1_G0.5_N6800_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N6800_R0_K5.rds"
"1257",0,0,6950,0,5,"Linear","Sim_Linear_D0_G0_N6950_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N6950_R0_K5.rds"
"1258",1,0,6950,0,5,"Linear","Sim_Linear_D1_G0_N6950_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N6950_R0_K5.rds"
"1259",0,0.5,6950,0,5,"Linear","Sim_Linear_D0_G0.5_N6950_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N6950_R0_K5.rds"
"1260",1,0.5,6950,0,5,"Linear","Sim_Linear_D1_G0.5_N6950_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N6950_R0_K5.rds"
"1261",0,0,7100,0,5,"Linear","Sim_Linear_D0_G0_N7100_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7100_R0_K5.rds"
"1262",1,0,7100,0,5,"Linear","Sim_Linear_D1_G0_N7100_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7100_R0_K5.rds"
"1263",0,0.5,7100,0,5,"Linear","Sim_Linear_D0_G0.5_N7100_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7100_R0_K5.rds"
"1264",1,0.5,7100,0,5,"Linear","Sim_Linear_D1_G0.5_N7100_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7100_R0_K5.rds"
"1265",0,0,7250,0,5,"Linear","Sim_Linear_D0_G0_N7250_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7250_R0_K5.rds"
"1266",1,0,7250,0,5,"Linear","Sim_Linear_D1_G0_N7250_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7250_R0_K5.rds"
"1267",0,0.5,7250,0,5,"Linear","Sim_Linear_D0_G0.5_N7250_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7250_R0_K5.rds"
"1268",1,0.5,7250,0,5,"Linear","Sim_Linear_D1_G0.5_N7250_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7250_R0_K5.rds"
"1269",0,0,7400,0,5,"Linear","Sim_Linear_D0_G0_N7400_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7400_R0_K5.rds"
"1270",1,0,7400,0,5,"Linear","Sim_Linear_D1_G0_N7400_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0_N7400_R0_K5.rds"
"1271",0,0.5,7400,0,5,"Linear","Sim_Linear_D0_G0.5_N7400_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0.5_N7400_R0_K5.rds"
"1272",1,0.5,7400,0,5,"Linear","Sim_Linear_D1_G0.5_N7400_R0_K5","Results/Linear/LargeSampleExtension/sim_D1_G0.5_N7400_R0_K5.rds"
"1273",0,0,7550,0,5,"Linear","Sim_Linear_D0_G0_N7550_R0_K5","Results/Linear/LargeSampleExtension/sim_D0_G0_N7550_R0_K5.rds"
